Signe,,,,,,,Informations,,,,,Validation,,,,,,Traitement vidéo,,,,,,
Domaine,Sous-domaine,Mot,N°ID,N° Signe,Définition,Explication,Date,Nom,Prénom,Origine,Version,Format,Clarté,Total,Remarques,,,Téléchargé,Monté,Miniature,YouTube,Site Web,Lien YouTube,
Sciences de la Vie,Génétique,Génome,449,2,oui,non,30/03/2021,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/SP9Oryt1bZA,
Santé,Affections,Endémie ,450,1,oui,non,30/03/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/3hh6vzZBFjU,
Santé,Affections,Épidémie ,451,1,oui,non,30/03/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/mBb4Mc4bBGA,
Santé,Affections,Pandémie ,452,1,oui,non,30/03/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/yYw8HSweol8,
Santé,Affections,Pathogène ,453,1,oui,non,30/03/2021,,,Groupe de travail,mp4,1,1,2,"début et fin : pas de pause, image à figer? ",,,oui,oui,oui,oui,non,https://youtu.be/c1ZrQE7sz6U,
Sciences de la Vie,Microbiologie,Microorganisme ,454,2,oui,non,30/03/2021,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/RmbmHj4NL1E,
Physique,Nucléaire,Marie Curie,455,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Ufd6-HQ04L8,
Mathématiques,Statistiques/Probabilités,Donnée,456,1,non,non,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/DFni1dwjL2k,
Mathématiques,Statistiques/Probabilités,Base des données,457,1,oui,non,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Xz46BLGRCeo,
Mathématiques,Arithmétique,Proportion,458,1,oui,oui,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/M4mMrN1LiM0 ,
Mathématiques,Arithmétique,Proportions,459,1,oui,oui,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/lFPMVy85IAA,
Mathématiques,Arithmétique,Proportions,460,2,oui,oui,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/G3MvxH5vf4A,
Mathématiques,Arithmétique,Proportions,461,3,oui,oui,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/12RnrGMlST0,
Mathématiques,Statistiques/Probabilités,Ecart-type,462,1,oui,oui,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/7dXaZhv4XNk,
Mathématiques,Analyse,Fonction,463,1,non,non,11/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/NNjj6s7Ag0Q,
Chimie,Générale,Acide Base,464,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/0Tfw8ACka_k,
Physique,Nucléaire,Aéroréfrigérant,465,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/OtOkztK-eLQ,
Physique,Classique,Aimant,466,3,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/V6Dv_SXlb3g,
Physique,Electronique,Alternateur,467,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/6eH8mjFhCBA,
Physique,Quantique,Atome,468,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/dc14G8AScto,
Physique,Electronique,Axe,469,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/3QldWok8_4E,
Mathématiques,Statistiques/Probabilités,Barre d'erreur,470,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/yeW3_r29l_o,
Physique,Nucléaire,Bâtiment réacteur,471,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/HlsIZdNDkXg,
Physique,Nucléaire,Becquerel ,472,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/7zoFqz9pxWo,
Physique,Nucléaire,Unité Becquerel ,473,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/8OSFpOT7MKU,
Physique,Electronique,Bobine,474,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/uOR0H4oSPrs,
Environnement,Ingénierie Environnementale,Centrale Hydraulique,475,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/PakawONplUs,
Physique,Thermodynamique,Chaleur ,476,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/4vbI2rch-yM,
Chimie,Générale,Cohésion de liaison,477,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/fPLpWmc689o,
Physique,Thermodynamique,Compresseur,478,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/0n0vEAJM6sY,
Physique,Nucléaire,Compteur Geiger,479,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/2IDXsp2-qKw,
Chimie,Générale,Conductivité,480,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ymwo9Nr-I6o,
Physique,Nucléaire,Confinement,481,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Jk_0UZEfLN8,
Physique,Nucléaire,Contamination,482,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/gDFmYmLphiE,
Physique,Nucléaire,Cuve,483,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/jXqRxyHrW-U,
Chimie,Générale,Datation,484,1,non,non,11/04/2021,,,Formation,mp4,0,1,1,Refait par STIM,,,oui,oui,oui,oui,non,https://youtu.be/6krTQsO-KUg,
Chimie,Générale,Défaut de masse,485,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/6ot81FsNTvM,
Physique,Nucléaire,Demi-vie,486,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/OmEXHcxCwtI,
Physique,Nucléaire,Désintégration,487,2,non,non,11/04/2021,,,Formation,mp4,0,1,1,Refait par STIM,,,oui,oui,oui,oui,non,https://youtu.be/YHNGutyfe-c,
Physique,Thermodynamique,Détendeur,488,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/w5zjVktFAx8,
Chimie,Générale,Dose,489,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/w3kJkxU5y1E,
Physique,Nucléaire,Dosimètre,490,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/OZslQdQkQ_8,
Chimie,Générale,Eau distillée,491,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/VuNytY4JWM0,
Environnement,Ingénierie Environnementale,Effluents,492,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/5ngiduZodgs,
Physique,Classique,Electromagnétique,493,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/hihbozT63po,
Physique,Quantique,Electron,494,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/kuiBbprJ2KI,
Physique,Nucléaire,Emprise au sol,495,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/55xIEkdItio,
Physique,Mécanique  ,Energie cinétique,496,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/HO9f4T5eb2k,
Physique,Mécanique  ,Energie de pression,497,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/WOpqIQCkaJI,
Physique,Mécanique  ,Energie potentielle,498,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/e8Cu-PhDLYQ,
Environnement,Ingénierie Environnementale,Enfouissement,499,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/PBcJkl0EFI4,
Physique,Thermodynamique,Enthalpie,500,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/QzuJaTnZUG4,
Physique,Thermodynamique,Entropie,501,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/8fnaShvBV8Q,
Technologie,Métrologie,Erreur systématique,502,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/bETiyHVoUls,
Technologie,Métrologie,Etalon,503,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/R2nZVL1QKYY,
Technologie,Métrologie,Etalonnage,504,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/lYq5wz-NO_4,
Physique,Nucléaire,Fission nucléaire,505,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/GMkZDiirbNE,
Physique,Thermodynamique,Fluide caloporteur,506,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/cf2VhaXY-fU,
Physique,Nucléaire,Fusion nucléaire,507,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Q9Jt1XZF7Uk,
Chimie,Générale,Fusion,508,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/layzdqnfYxc,
Physique,Nucléaire,Gaine,509,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Yu8Xcuq-LlY,
Physique,Nucléaire,Grappe de commande,510,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/4HkcpM_VWII,
Physique,Nucléaire,Gray,511,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Z4EOn-M6x7g,
Physique,Nucléaire,Instable,512,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/pRTrG_Pg3SE,
Physique,Electronique,Intensité,513,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/slf_XLTd1SU,
Physique,Quantique,Ion,514,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/bb4R3Muzsz4,
Physique,Nucléaire,Irradiation,515,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ej5Ja7Q-u7k,
Physique,Thermodynamique,Irréversible,516,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/hp1EAw0hq88,
Chimie,Générale,Isotope,517,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/M0nz6C2QQys,
Physique,Thermodynamique,Joule,518,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/W8fVRhFRs08,
Physique,Quantique,Neutron,519,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/W8fVRhFRs08,
Chimie,Générale,Noyau,520,1,non,non,11/04/2021,,,Formation,mp4,0,1,1,Refait par STIM,,,oui,oui,oui,oui,non,https://youtu.be/_a2kBzrgTng,
Chimie,Générale,Oxygène,521,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/djaqRzahAf0,
Physique,Quantique,Particule,522,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/FyLDX9Ag4GQ,
Physique,Thermodynamique,Pascal,523,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/5jABbvn8Xks,
Physique,Mécanique  ,Perte de charge,524,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/jODNn9p6xzU,
Chimie,Générale,Point critique,525,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/yzil4J7H2r0,
Chimie,Générale,Point de fusion,526,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/qvUEybDNpbE,
Chimie,Générale,Point triple,527,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/SnkMMXTRsXE,
Physique,Thermodynamique,Pompe à chaleur,528,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/pI81cmIui2k,
Physique,Thermodynamique,Pompe,529,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/1hpvA3cqUCc,
Physique,Quantique,Proton,530,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/p5wwgfq0HD8,
Physique,Nucléaire,Radioactif,531,4,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/0u06vyidIzw,
Physique,Nucléaire,Radioprotection,532,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/O2D7YgcCWXA,
Environnement,Agronomie,Macération du vin,533,1,non ,oui,02/02/2025,,,Séminaire,mp4,1,1,2,,,,Oui,oui,oui,oui,,https://youtu.be/ESoUzUetius,
Physique,Nucléaire,Rayonnement ionisant,534,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/JVZSx8YvLvg,
Physique,Nucléaire,Réaction en chaîne,535,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/8Vf5XSDsPmk,
Physique,Thermodynamique,Réaction endothermique,536,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/AOErteeApvo,
Physique,Thermodynamique,Réaction exothermique,537,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ortykuBIrHM,
Physique,Nucléaire,Redondance,538,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/0VXfbZ0MjoA,
Physique,Classique,Rendement,539,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/4Cn4DJI30dU,
Physique,Thermodynamique,Réversible ,540,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/HXbEiixTclQ,
Physique,Electronique,Rotor,541,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/KR2sj2JRmsQ,
Physique,Nucléaire,Sievert,542,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/7ORauhOCifk,
Physique,Electronique,Spires,543,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/jlbfvS68h5o,
Physique,Nucléaire,Stable,544,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/aGwWAMG56nQ,
Physique,Electronique,Stator,545,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ut4f2JHuzck,
Physique,Nucléaire,Stockage,546,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/kSY8aRLS-ho,
Chimie,Générale,Tableau periodique,547,3,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/A8V17-UF0tE,
Physique,Electronique,Tension,548,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/YrdGakj3ka4,
Physique,Thermodynamique,Thermodynamique,549,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/rBJ6pguLn3w,
Physique,Electronique,Transformateur,550,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/TSWJZEs_9UY,
Physique,Electronique,Turbine,551,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/MtLv2RKutBA,
Physique,Nucléaire,Uranium 235/238,552,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/zmfk2HEX6Lk,
Physique,Nucléaire,Uranium ,553,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/MPiC4g_N7W4,
Physique,Nucléaire,Vallée de stabilité,554,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/A5xBSPgm3zI,
Physique,Nucléaire,Irradiation,555,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/BlvTMNE551Y,
Physique,Nucléaire,Contamination,556,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/0pWZpKa3uVA,
Physique,Nucléaire,Contamination,557,3,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ewvtNYcq2ig,
Physique,Nucléaire,Rayonnement,558,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/7Lqe1dCf5TQ,
Physique,Nucléaire,Rayonnement alpha,559,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Oz3w0W5ZD0k,
Physique,Nucléaire,Rayonnement bêta,560,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/cBtcMOrtGjE,
Physique,Nucléaire,Rayonnement bêta,561,2,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ttBejQbi2wA,
Physique,Nucléaire,Rayonnement gamma,562,1,non,non,11/04/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/MkAS-zftOnw,
Sciences de la Vie,Biologie Marine,Crevette,563,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/E4OvkUU9i3Q,
Sciences de la Vie,Biologie Marine,Ecrevisse,564,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/1AL_57Z-sS0,
Sciences de la Vie,Biologie Marine,Gambas,565,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/yO1Sf5nloow,
Sciences de la Vie,Biologie Marine,Homard,566,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/mdpDg9RxqL4,
Sciences de la Vie,Biologie Marine,Krill,567,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/XDQjAb-OvSo,
Sciences de la Vie,Biologie Marine,Langouste,568,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Iz9duA0YXB8,
Sciences de la Vie,Biologie Marine,Langoustine,569,1,non,non,19/04/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/tWJ13P_-Hg0,
Environnement,Géologie,Glacier,570,1,oui,non,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/ZP7xIRTCxKo,
Environnement,Géologie,Banquise,571,1,oui,oui,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/qyJhYl4s71M,
Environnement,Géologie,Calotte glaciaire,572,1,oui,oui,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/9lNfCXtB3e8,
Environnement,Géologie,Crue,573,1,non,non,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/YTxe_egwiHc,
Environnement,Géologie,Submersion,574,1,non,non,25/04/2021,,,Atelier,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/dgpqlQ9-NAw,
Environnement,Agronomie,Agro-foresterie,575,1,oui,oui,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/qpWk6hdRzfY,
Environnement,Ecologie,Parasite ,576,2,oui,non,25/04/2021,,,Atelier,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/O_uCxuLqRpg,
Sciences de la Vie,Génétique,Méiose,577,1,oui,non,07/10/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/6UQsPcNSaAg,
Sciences de la Vie,Génétique,Méiose,578,2,oui,non,07/10/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/nIC7Fw2oJis,
Sciences de la Vie,Cellulaire,Gamète,579,1,non,non,07/10/2021,,,Groupe de travail,m4v,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/r6guKwEp8d0,
Sciences de la Vie,Microbiologie,Immunodéficience,580,1,oui,non,07/10/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/y8EEVTi8GDI,
Sciences de la Vie,Microbiologie,Infection,581,1,oui,non,07/10/2021,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/ZFSRQQXc0gQ,
Sciences de la Vie,Microbiologie,Lymphocyte B,582,1,oui,non,22/11/2021,,,Groupe de travail,mp4,1,1,2,"signe dans la seule vidéo ""anticorps"", lien : https://drive.google.com/file/d/11BWZx9vFtXVA-2GN6BuZLLq7p2DfpmcP/view?usp=sharing ",,,oui,oui,oui,oui,oui,https://youtu.be/4Ig2hCqmVxE,
Sciences de la Vie,Microbiologie,Plasmocyte,583,1,oui,non,22/11/2021,,,Groupe de travail,mp4,1,1,2,"signe dans la seule vidéo ""anticorps"", lien : https://drive.google.com/file/d/11BWZx9vFtXVA-2GN6BuZLLq7p2DfpmcP/view?usp=sharing ",,,non,oui,oui,oui,oui,https://youtu.be/aTn23ZwtEc0,
Sciences de la Vie,Microbiologie,Anticorps circulant,584,1,oui,non,22/11/2021,,,Groupe de travail,mp4,1,1,2,,,,non,oui,oui,oui,oui,https://youtu.be/H-VTjYMnAEE,
Sciences de la Vie,Microbiologie,Complexe immun,585,1,oui,non,22/11/2021,,,Groupe de travail,mp4,1,1,2,,,,non,oui,oui,oui,oui,https://youtu.be/JrdWMz7e_Vk,
Environnement,Géologie,Asthénosphère,586,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Yza1rKhNGkg,
Environnement,Géologie,Lithosphère,587,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/LWwFECRM_GI,
Environnement,Géologie,Rift,588,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/tM8wmlb1FZM,
Environnement,Géologie,Dorsale océnanique,589,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/f-DxGN_n66U,
Environnement,Géologie,Chaîne intracontinentale,590,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/AH2LWfOP9RA,
Environnement,Géologie,Croûte terrestre,591,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/S_MmuzbhHao,
Environnement,Ecologie,Chaîne alimentaire,592,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/tZh104kOs9c,
Environnement,Géologie,Sédiment,593,2,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/8XgbwICKplQ,
Environnement,Géologie,Sédiment,594,3,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/tbIsz-N0eWM,
Environnement,Géologie,Séisme,595,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/raMfPfaH6Nk,
Environnement,Géologie,Volcan,596,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/IUGrGUFUHVY,
Environnement,Géologie,Noyau Terrestre,597,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,Refait par STIM x,,,oui,oui,oui,oui,non,https://youtu.be/suCREyq7yNk,
Environnement,Géologie,Manteau Terrestre,598,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/Rsx1Txx2GZ8,
Environnement,Ecologie,Environnement,599,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/qwYtpZsuDlg,
Chimie,Générale,Charge,600,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/9gBovMBNyVE,
Chimie,Analytique,Concentration molaire,601,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/mB_x09nvrqs,
Physique,Quantique,Couche de valence,602,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/znm0VhQBTvE,
Physique,Quantique,Couches électroniques,603,1,non,non,26/11/2021,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/WP2dwc0h5iU,
